current_density,density_change,occupancy,capacity,average_speed_multiplier,scenario_crowd_size,arrival_rate,future_density_5step,is_critical_risk
0.0,0.0,0.0,291.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,1000.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,339.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,245.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,144.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,166.0,1.0,1389,87.73455821722001,0.0,0
16.536,0.0,1389.0,84.0,0.2,1389,87.73455821722001,16.536,1
0.0,0.0,0.0,291.0,1.0,1389,87.73455821722001,0.0,0
0.0,0.0,0.0,1000.0,1.0,1389,87.73455821722001,0.0,0
2.562,0.0,615.0,240.0,0.2,7108,122.91879474877807,12.258,1
3.862,0.0,614.0,159.0,0.2,7108,122.91879474877807,22.333,1
0.0,0.0,0.0,129.0,1.0,7108,122.91879474877807,4.767,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
5.125,2.563,1230.0,240.0,0.2,7108,122.91879474877807,9.696,1
7.723,3.861,1228.0,159.0,0.2,7108,122.91879474877807,18.472,1
0.0,0.0,0.0,129.0,1.0,7108,122.91879474877807,14.295,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
7.688,2.563,1845.0,240.0,0.2,7108,122.91879474877807,7.133,1
11.585,3.862,1842.0,159.0,0.2,7108,122.91879474877807,14.61,1
0.0,0.0,0.0,129.0,1.0,7108,122.91879474877807,23.822,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
10.25,2.562,2460.0,240.0,0.2,7108,122.91879474877807,4.571,1
15.447,3.862,2456.0,159.0,0.2,7108,122.91879474877807,10.748,1
0.0,0.0,0.0,129.0,1.0,7108,122.91879474877807,33.349,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
12.812,2.562,3075.0,240.0,0.2,7108,122.91879474877807,2.008,1
19.308,3.861,3070.0,159.0,0.2,7108,122.91879474877807,6.887,1
0.0,0.0,0.0,129.0,1.0,7108,122.91879474877807,42.876,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
12.258,-0.554,2942.0,240.0,0.2,7108,122.91879474877807,0.0,0
22.333,3.025,3551.0,159.0,0.2,7108,122.91879474877807,3.025,1
4.767,4.767,615.0,129.0,0.2,7108,122.91879474877807,49.512,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,1.159,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
9.696,-2.562,2327.0,240.0,0.2,7108,122.91879474877807,0.0,0
18.472,-3.861,2937.0,159.0,0.2,7108,122.91879474877807,0.0,0
14.295,9.528,1844.0,129.0,0.2,7108,122.91879474877807,51.38,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,2.319,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
7.133,-2.563,1712.0,240.0,0.2,7108,122.91879474877807,0.0,0
14.61,-3.862,2323.0,159.0,0.2,7108,122.91879474877807,0.0,0
23.822,9.527,3073.0,129.0,0.2,7108,122.91879474877807,49.519,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,3.478,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
4.571,-2.562,1097.0,240.0,0.2,7108,122.91879474877807,0.0,0
10.748,-3.862,1709.0,159.0,0.2,7108,122.91879474877807,0.0,0
33.349,9.527,4302.0,129.0,0.2,7108,122.91879474877807,47.659,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,4.638,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
2.008,-2.563,482.0,240.0,0.2,7108,122.91879474877807,0.0,0
6.887,-3.861,1095.0,159.0,0.2,7108,122.91879474877807,0.0,0
42.876,9.527,5531.0,129.0,0.2,7108,122.91879474877807,45.798,1
0.0,0.0,0.0,207.0,1.0,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,-2.008,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
3.025,-3.862,481.0,159.0,0.2,7108,122.91879474877807,0.0,0
49.512,6.636,6387.0,129.0,0.2,7108,122.91879474877807,43.938,1
1.159,1.159,240.0,207.0,0.2,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,1.491,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,-3.025,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
51.38,1.868,6628.0,129.0,0.2,7108,122.91879474877807,42.078,1
2.319,1.16,480.0,207.0,0.2,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,2.981,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
49.519,-1.861,6388.0,129.0,0.2,7108,122.91879474877807,40.217,1
3.478,1.159,720.0,207.0,0.2,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,4.472,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
47.659,-1.86,6148.0,129.0,0.2,7108,122.91879474877807,38.357,1
4.638,1.16,960.0,207.0,0.2,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,5.963,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
45.798,-1.861,5908.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,1.159,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
0.0,0.0,0.0,161.0,1.0,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
43.938,-1.86,5668.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,0.0,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
1.491,1.491,240.0,161.0,0.2,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
42.078,-1.86,5428.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,0.0,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
2.981,1.49,480.0,161.0,0.2,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
40.217,-1.861,5188.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,0.0,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
4.472,1.491,720.0,161.0,0.2,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
38.357,-1.86,4948.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,0.0,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
5.963,1.491,960.0,161.0,0.2,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,240.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,159.0,1.0,7108,122.91879474877807,0.0,0
36.496,-1.861,4708.0,129.0,0.2,7108,122.91879474877807,36.496,1
5.797,0.0,1200.0,207.0,0.2,7108,122.91879474877807,5.797,1
7.453,1.49,1200.0,161.0,0.2,7108,122.91879474877807,7.453,1
0.0,0.0,0.0,250.0,1.0,7108,122.91879474877807,0.0,0
0.0,0.0,0.0,1000.0,1.0,7108,122.91879474877807,0.0,0
0.608,0.0,275.0,452.0,0.8,18128,55.01061691293165,3.042,1
0.89,0.0,275.0,309.0,0.2,18128,55.01061691293165,5.34,1
0.0,0.0,0.0,113.0,1.0,18128,55.01061691293165,2.434,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
1.217,0.609,550.0,452.0,0.2,18128,55.01061691293165,3.042,1
1.78,0.89,550.0,309.0,0.2,18128,55.01061691293165,5.34,1
0.0,0.0,0.0,113.0,1.0,18128,55.01061691293165,7.301,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
1.217,0.0,550.0,452.0,0.2,18128,55.01061691293165,3.042,1
2.67,0.89,825.0,309.0,0.2,18128,55.01061691293165,5.34,1
2.434,2.434,275.0,113.0,0.2,18128,55.01061691293165,9.735,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,1.536,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
1.825,0.608,825.0,452.0,0.2,18128,55.01061691293165,3.042,1
3.56,0.89,1100.0,309.0,0.2,18128,55.01061691293165,5.34,1
2.434,0.0,275.0,113.0,0.2,18128,55.01061691293165,14.602,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,1.536,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
2.434,0.609,1100.0,452.0,0.2,18128,55.01061691293165,3.042,1
4.45,0.89,1375.0,309.0,0.2,18128,55.01061691293165,5.34,1
2.434,0.0,275.0,113.0,0.2,18128,55.01061691293165,19.469,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,1.536,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.608,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.89,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
2.434,0.0,275.0,113.0,0.2,18128,55.01061691293165,24.336,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,1.536,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
7.301,4.867,825.0,113.0,0.2,18128,55.01061691293165,24.69,1
0.0,0.0,0.0,179.0,1.0,18128,55.01061691293165,4.385,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
9.735,2.434,1100.0,113.0,0.2,18128,55.01061691293165,25.044,1
1.536,1.536,275.0,179.0,0.2,18128,55.01061691293165,5.698,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,1.261,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
14.602,4.867,1650.0,113.0,0.2,18128,55.01061691293165,25.398,1
1.536,0.0,275.0,179.0,0.2,18128,55.01061691293165,8.547,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,1.261,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
19.469,4.867,2200.0,113.0,0.2,18128,55.01061691293165,25.752,1
1.536,0.0,275.0,179.0,0.2,18128,55.01061691293165,11.397,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,1.261,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
24.336,4.867,2750.0,113.0,0.2,18128,55.01061691293165,26.106,1
1.536,0.0,275.0,179.0,0.2,18128,55.01061691293165,14.246,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,1.261,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
24.69,0.354,2790.0,113.0,0.2,18128,55.01061691293165,26.46,1
4.385,2.849,785.0,179.0,0.2,18128,55.01061691293165,14.246,1
0.0,0.0,0.0,218.0,1.0,18128,55.01061691293165,3.601,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.0,0
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
25.044,0.354,2830.0,113.0,0.2,18128,55.01061691293165,26.814,1
5.698,1.313,1020.0,179.0,0.2,18128,55.01061691293165,14.246,1
1.261,1.261,275.0,218.0,0.2,18128,55.01061691293165,4.679,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
25.398,0.354,2870.0,113.0,0.2,18128,55.01061691293165,27.168,1
8.547,2.849,1530.0,179.0,0.2,18128,55.01061691293165,14.246,1
1.261,0.0,275.0,218.0,0.2,18128,55.01061691293165,7.018,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
25.752,0.354,2910.0,113.0,0.2,18128,55.01061691293165,27.522,1
11.397,2.85,2040.0,179.0,0.2,18128,55.01061691293165,14.246,1
1.261,0.0,275.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
26.106,0.354,2950.0,113.0,0.2,18128,55.01061691293165,27.522,1
14.246,2.849,2550.0,179.0,0.2,18128,55.01061691293165,14.246,1
1.261,0.0,275.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
26.46,0.354,2990.0,113.0,0.2,18128,55.01061691293165,27.522,1
14.246,0.0,2550.0,179.0,0.2,18128,55.01061691293165,14.246,1
3.601,2.34,785.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.0,0.0,0.0,282.0,1.0,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
26.814,0.354,3030.0,113.0,0.2,18128,55.01061691293165,27.522,1
14.246,0.0,2550.0,179.0,0.2,18128,55.01061691293165,14.246,1
4.679,1.078,1020.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.975,0.975,275.0,282.0,0.2,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
27.168,0.354,3070.0,113.0,0.2,18128,55.01061691293165,27.522,1
14.246,0.0,2550.0,179.0,0.2,18128,55.01061691293165,14.246,1
7.018,2.339,1530.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.975,0.0,275.0,282.0,0.2,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
3.042,0.0,1375.0,452.0,0.2,18128,55.01061691293165,3.042,1
5.34,0.0,1650.0,309.0,0.2,18128,55.01061691293165,5.34,1
27.522,0.354,3110.0,113.0,0.2,18128,55.01061691293165,27.522,1
14.246,0.0,2550.0,179.0,0.2,18128,55.01061691293165,14.246,1
9.358,2.34,2040.0,218.0,0.2,18128,55.01061691293165,9.358,1
0.975,0.0,275.0,282.0,0.2,18128,55.01061691293165,0.975,1
0.0,0.0,0.0,1000.0,1.0,18128,55.01061691293165,0.0,0
4.462,0.0,705.0,158.0,0.2,4324,130.9406079793544,11.671,1
1.495,0.0,604.0,404.0,0.2,4324,130.9406079793544,4.975,1
0.0,0.0,0.0,102.0,1.0,4324,130.9406079793544,4.608,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
8.924,4.462,1410.0,158.0,0.2,4324,130.9406079793544,8.696,1
2.99,1.495,1208.0,404.0,0.2,4324,130.9406079793544,3.48,1
0.0,0.0,0.0,102.0,1.0,4324,130.9406079793544,15.137,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
13.386,4.462,2115.0,158.0,0.2,4324,130.9406079793544,5.722,1
4.485,1.495,1812.0,404.0,0.2,4324,130.9406079793544,1.985,1
0.0,0.0,0.0,102.0,1.0,4324,130.9406079793544,25.667,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
14.646,1.26,2314.0,158.0,0.2,4324,130.9406079793544,4.462,1
4.975,0.49,2010.0,404.0,0.2,4324,130.9406079793544,0.49,0
0.0,0.0,0.0,102.0,1.0,4324,130.9406079793544,33.539,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
14.646,0.0,2314.0,158.0,0.2,4324,130.9406079793544,4.462,1
4.975,0.0,2010.0,404.0,0.2,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,102.0,1.0,4324,130.9406079793544,35.48,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
11.671,-2.975,1844.0,158.0,0.2,4324,130.9406079793544,2.975,1
4.975,0.0,2010.0,404.0,0.2,4324,130.9406079793544,0.0,0
4.608,4.608,470.0,102.0,0.2,4324,130.9406079793544,35.824,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,1.093,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
8.696,-2.975,1374.0,158.0,0.2,4324,130.9406079793544,1.487,1
3.48,-1.495,1406.0,404.0,0.2,4324,130.9406079793544,0.0,0
15.137,10.529,1544.0,102.0,0.2,4324,130.9406079793544,36.167,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,2.186,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
5.722,-2.974,904.0,158.0,0.2,4324,130.9406079793544,0.0,0
1.985,-1.495,802.0,404.0,0.2,4324,130.9406079793544,0.0,0
25.667,10.53,2618.0,102.0,0.2,4324,130.9406079793544,36.51,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,3.279,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
4.462,-1.26,705.0,158.0,0.2,4324,130.9406079793544,0.0,0
0.49,-1.495,198.0,404.0,1.0,4324,130.9406079793544,0.0,0
33.539,7.872,3421.0,102.0,0.2,4324,130.9406079793544,34.549,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,4.372,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
4.462,0.0,705.0,158.0,0.2,4324,130.9406079793544,0.0,0
0.0,-0.49,0.0,404.0,1.0,4324,130.9406079793544,0.0,0
35.48,1.941,3619.0,102.0,0.2,4324,130.9406079793544,32.608,1
0.0,0.0,0.0,183.0,1.0,4324,130.9406079793544,5.454,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
2.975,-1.487,470.0,158.0,0.2,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,404.0,1.0,4324,130.9406079793544,0.0,0
35.824,0.344,3654.0,102.0,0.2,4324,130.9406079793544,30.647,1
1.093,1.093,200.0,183.0,0.2,4324,130.9406079793544,5.454,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,0.673,0
0.0,0.0,0.0,146.0,1.0,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,1000.0,1.0,4324,130.9406079793544,0.0,0
1.487,-1.488,235.0,158.0,0.2,4324,130.9406079793544,0.0,0
0.0,0.0,0.0,404.0,1.0,4324,130.9406079793544,0.0,0
36.167,0.343,3689.0,102.0,0.2,4324,130.9406079793544,28.686,1
2.186,1.093,400.0,183.0,0.2,4324,130.9406079793544,5.454,1
0.0,0.0,0.0,297.0,1.0,4324,130.9406079793544,1.347,1
